ch1 ch2 ch3 ch4 ch5 ch6 ch7 ch8
23982.8 3167.1 36815.0 38794.1 12302.8 3916.6 31137.5 53419.5   
23910.1 3049.9 36738.1 38272.5 12219.4 4211.2 31055.1 51881.6   
23918.2 3132.8 36755.4 38245.5 12244.2 4288.1 31079.2 51205.2   
23988.7 3255.4 36829.6 38687.5 12334.4 4132.6 31167.2 52130.2   
24028.7 3312.6 36869.6 39065.5 12377.3 3881.5 31210.1 53558.3   
23991.7 3172.2 36821.8 38807.4 12316.9 3912.6 31152.3 53452.2   
23920.4 3045.6 36743.5 38281.1 12230.2 4204.7 31066.7 51938.3   
23915.5 3131.5 36743.8 38240.6 12241.8 4288.7 31076.7 51213.6   
23977.3 3260.8 36811.3 38672.1 12321.7 4142.9 31155.0 52078.1   
24021.1 3322.9 36858.0 39060.4 12368.4 3892.9 31202.8 53512.9   
23978.4 3192.8 36806.4 38832.5 12300.1 3909.9 31137.5 53480.5   
23906.6 3061.0 36731.9 38308.9 12216.4 4196.9 31055.9 51994.7   
23906.6 3133.4 36738.9 38244.7 12235.0 4291.1 31071.3 51222.8   
23973.6 3257.3 36810.7 38655.6 12321.5 4152.3 31156.1 52028.5   
24020.0 3322.1 36859.1 39050.6 12367.6 3903.9 31203.9 53464.3   
23977.6 3201.7 36805.9 38850.0 12292.0 3905.8 31138.6 53507.2   
23911.2 3063.7 36732.1 38326.5 12210.2 4187.2 31060.8 52053.8   
23908.8 3127.9 36735.4 38241.4 12226.4 4289.5 31071.6 51237.1   
23967.9 3255.1 36800.7 38640.2 12302.8 4158.8 31144.0 51984.2   
24022.4 3324.2 36857.2 39042.3 12362.8 3913.4 31203.4 53418.1   
23990.3 3202.2 36815.3 38857.1 12309.0 3903.9 31152.3 53530.7   
23919.0 3061.5 36736.5 38334.6 12224.0 4179.3 31066.5 52107.8   
23912.0 3122.6 36735.1 38230.4 12233.2 4286.5 31073.5 51245.5   
23974.1 3245.9 36803.2 38613.5 12314.2 4156.9 31152.1 51931.3   
24023.5 3320.5 36856.4 39025.5 12366.8 3904.5 31205.0 53362.3   
23991.1 3210.6 36815.6 38870.3 12313.6 3871.3 31155.8 53547.5   
23920.7 3063.4 36738.1 38350.5 12229.9 4135.0 31073.8 52158.3   
23901.2 3123.6 36725.1 38232.5 12223.7 4252.0 31064.0 51252.8   
23953.6 3254.0 36784.3 38608.1 12293.9 4135.9 31131.3 51882.4   
24013.3 3331.3 36847.7 39025.5 12362.0 3894.2 31198.8 53309.9   
23990.8 3222.2 36815.0 38887.3 12319.0 3858.3 31158.8 53560.4   
23918.5 3069.9 36735.9 38370.0 12228.0 4127.2 31071.1 52205.0   
23903.9 3118.2 36727.8 38230.1 12227.2 4260.1 31067.3 51256.0   
23954.9 3248.1 36784.0 38587.3 12293.9 4152.3 31129.9 51829.7   
24011.4 3334.2 36845.6 39013.4 12358.2 3912.6 31195.8 53253.2   
23995.2 3230.0 36820.4 38900.8 12322.8 3861.8 31164.5 53575.0   
23919.0 3073.7 36736.5 38387.0 12229.4 4121.8 31072.9 52256.3   
23895.5 3120.4 36718.6 38233.4 12216.4 4260.1 31058.6 51265.4   
23943.9 3252.1 36772.4 38578.7 12282.0 4158.8 31121.8 51784.6   
24000.8 3343.1 36835.6 39016.1 12350.6 3922.3 31192.0 53205.4   
23982.2 3249.2 36808.6 38929.4 12312.5 3860.5 31157.5 53590.4   
23910.9 3088.0 36728.4 38417.8 12222.4 4113.5 31068.4 52308.2   
23893.7 3120.4 36718.4 38237.1 12216.2 4260.6 31060.0 51274.9   
23947.9 3244.1 36777.2 38561.9 12286.6 4168.8 31128.0 51737.1   
24010.8 3332.9 36844.5 38997.2 12358.2 3937.9 31200.1 53147.9   
23993.8 3244.6 36820.2 38933.5 12317.1 3862.4 31159.6 53599.3   
23917.4 3083.9 36734.9 38427.5 12221.0 4112.1 31065.9 52353.0   
23894.5 3114.7 36716.2 38229.3 12208.3 4272.5 31051.6 51276.0   
23944.7 3241.4 36771.8 38542.0 12274.5 4184.7 31115.6 51685.8   
24006.8 3335.0 36839.9 38988.3 12346.8 3951.2 31187.7 53097.1   
23991.9 3256.5 36816.7 38949.4 12313.9 3865.1 31159.1 53613.6   
23922.8 3090.7 36736.5 38443.4 12225.1 4108.9 31074.0 52399.4   
23895.8 3113.1 36714.1 38224.4 12209.1 4279.5 31056.5 51274.4   
23939.0 3242.4 36765.1 38526.3 12269.1 4199.0 31113.7 51629.7   
23996.5 3345.8 36829.4 38986.4 12336.6 3966.0 31180.1 53042.0   
23989.8 3272.7 36815.3 38974.2 12313.1 3864.0 31159.9 53626.3   
23918.2 3103.4 36732.4 38471.5 12219.1 4101.6 31068.6 52447.2   
23889.3 3117.7 36707.0 38229.6 12198.9 4282.5 31048.1 51274.9   
23939.6 3242.4 36762.4 38513.1 12266.4 4207.4 31112.9 51577.6   
24004.3 3342.1 36832.9 38974.0 12338.5 3977.9 31183.4 52987.8   
23993.3 3278.3 36818.3 38984.2 12310.9 3865.1 31159.6 53638.7   
23918.2 3108.2 36734.6 38488.5 12216.7 4095.4 31067.3 52496.1   
23889.3 3113.4 36709.2 38225.0 12198.6 4286.5 31046.8 51276.8   
23941.2 3233.8 36764.6 38489.0 12270.2 4219.8 31116.2 51521.9   
24006.2 3338.3 36834.8 38958.8 12344.7 3993.3 31192.0 52928.1   
23996.5 3284.6 36821.2 38997.7 12319.3 3866.4 31170.4 53647.9   
23922.3 3113.6 36738.6 38506.3 12222.4 4087.5 31075.7 52545.2   
23885.3 3112.0 36704.3 38222.3 12196.2 4292.5 31048.1 51277.3   
23923.9 3238.9 36751.1 38479.3 12251.8 4233.9 31102.4 51466.1   
23989.2 3347.2 36822.9 38957.5 12328.5 4010.0 31179.3 52866.3   
23989.8 3298.3 36819.4 39019.6 12314.7 3870.2 31168.5 53650.9   
23923.6 3120.7 36742.1 38530.9 12221.8 4082.7 31077.5 52591.7   
23886.6 3105.5 36710.0 38219.9 12191.6 4296.2 31044.6 51281.1   
23925.8 3229.5 36756.2 38456.6 12246.1 4243.9 31098.3 51413.7   
23990.8 3341.8 36827.5 38941.0 12323.1 4019.8 31175.0 52804.2   
23995.7 3296.7 36830.4 39026.1 12313.9 3868.8 31169.6 53651.7   
23922.3 3123.1 36748.4 38546.8 12217.5 4074.3 31076.7 52640.8   
23882.6 3104.5 36709.5 38218.0 12182.1 4299.5 31039.5 51291.1   
23919.8 3229.7 36750.2 38441.8 12235.0 4254.7 31089.7 51364.0   
23989.0 3344.8 36825.0 38929.9 12319.0 4033.3 31172.6 52737.2   
23993.8 3311.0 36824.5 39042.8 12312.3 3871.8 31170.4 53643.1   
23920.4 3141.2 36739.7 38574.6 12215.6 4067.0 31077.8 52685.1   
23879.9 3112.3 36702.7 38224.2 12181.3 4298.7 31041.9 51303.8   
23918.5 3229.7 36746.7 38427.2 12238.3 4262.8 31095.4 51317.6   
23986.3 3342.6 36819.1 38916.7 12318.8 4048.9 31174.2 52665.9   
23995.2 3315.3 36825.6 39051.4 12315.5 3879.6 31173.7 53627.1   
23926.3 3142.0 36746.5 38591.4 12222.4 4061.9 31084.0 52729.4   
23878.5 3108.8 36697.6 38223.4 12177.3 4301.9 31038.1 51318.4   
23910.7 3230.3 36735.4 38412.9 12227.5 4275.5 31085.4 51270.8   
23979.2 3347.7 36809.9 38905.9 12312.3 4065.7 31168.5 52593.3   
23993.3 3329.6 36821.0 39066.0 12317.4 3885.0 31176.6 53612.8   
23929.6 3154.4 36747.3 38615.9 12229.4 4056.5 31091.6 52774.7   
23886.1 3106.1 36703.0 38224.7 12184.6 4304.9 31047.0 51336.4   
23918.2 3220.3 36740.5 38391.0 12232.3 4286.8 31091.6 51228.2   
23986.5 3336.4 36815.0 38881.1 12315.5 4082.7 31172.8 52522.8   
24002.2 3323.7 36831.5 39060.4 12320.9 3894.5 31182.6 53589.9   
23933.9 3154.7 36754.6 38625.9 12228.8 4053.5 31092.9 52815.2   
23879.6 3102.3 36702.7 38225.0 12173.8 4305.4 31036.8 51358.3   
23910.9 3213.8 36741.3 38376.2 12223.2 4294.6 31083.2 51192.0   
23979.8 3332.1 36816.1 38864.9 12308.2 4096.2 31165.6 52451.8   
24006.5 3326.1 36838.5 39061.2 12326.6 3902.3 31187.2 53563.7   
23944.9 3155.5 36764.6 38640.0 12239.6 4050.3 31104.3 52853.6   
23889.3 3094.7 36709.2 38224.2 12184.6 4307.6 31048.1 51382.1   
23916.9 3205.4 36742.4 38355.4 12229.4 4304.1 31091.6 51156.6   
23984.1 3324.5 36816.9 38840.0 12311.7 4113.7 31172.6 52377.8   
24006.8 3329.4 36837.4 39061.4 12329.0 3912.6 31192.6 53529.7   
23945.2 3163.3 36765.4 38659.7 12239.9 4046.5 31106.4 52890.0   
23883.4 3097.7 36703.8 38233.1 12177.0 4308.1 31043.0 51408.5   
23908.5 3206.0 36736.2 38345.9 12218.3 4315.4 31081.3 51122.6   
23974.7 3326.1 36808.0 38824.1 12296.9 4131.8 31158.0 52303.1   
24002.2 3335.9 36835.8 39066.0 12320.1 3925.3 31182.3 53496.4   
23946.6 3170.9 36769.4 38680.7 12238.8 4047.6 31104.8 52925.9   
23887.2 3093.4 36709.7 38239.8 12176.5 4315.4 31042.7 51435.8   
23905.5 3200.6 36735.9 38336.2 12210.2 4331.1 31073.2 51094.0   
23977.3 3317.5 36812.1 38805.8 12297.2 4153.4 31158.0 52234.2   
24007.3 3334.2 36838.8 39065.2 12321.7 3938.8 31185.8 53461.1   
23950.1 3176.8 36771.6 38701.5 12238.8 4043.0 31108.3 52960.5   
23892.3 3091.2 36711.4 38246.9 12181.3 4308.9 31051.3 51465.2   
23907.4 3194.1 36732.7 38321.9 12214.3 4330.5 31081.9 51068.3   
23978.2 3314.2 36810.7 38786.0 12300.7 4156.6 31165.8 52166.4   
24005.2 3338.3 36840.1 39065.5 12323.6 3937.7 31189.9 53428.1   
23941.7 3188.4 36768.1 38725.0 12235.3 4029.5 31104.5 52998.8   
23876.9 3100.7 36701.9 38264.7 12164.6 4298.7 31034.3 51502.8   
23896.6 3197.1 36727.6 38318.9 12199.4 4330.3 31065.9 51049.4   
23970.1 3313.4 36805.9 38771.7 12290.7 4160.4 31154.8 52102.7   
24002.7 3344.5 36839.6 39069.0 12320.1 3935.8 31185.8 53395.2   
23947.9 3194.9 36775.6 38743.9 12240.7 4015.4 31109.4 53037.7   
23889.3 3092.3 36713.5 38264.9 12173.8 4289.8 31042.7 51541.1   
23905.3 3181.9 36736.5 38295.4 12205.9 4333.8 31071.3 51028.4   
23974.9 3302.9 36811.3 38744.5 12292.0 4173.4 31156.9 52036.8   
24008.1 3342.6 36844.5 39062.0 12324.2 3945.8 31191.8 53356.1   
23952.8 3199.2 36779.4 38760.9 12246.1 4011.9 31117.0 53067.7   
23886.1 3095.8 36708.7 38275.2 12173.2 4288.7 31044.3 51573.5   
23895.5 3186.8 36724.9 38288.4 12197.0 4342.1 31064.6 51004.1   
23963.0 3309.9 36798.8 38732.9 12280.1 4188.0 31144.8 51968.2   
24001.7 3353.9 36840.4 39069.0 12318.8 3953.1 31185.5 53317.7   
23956.0 3208.4 36784.5 38782.5 12247.2 4003.8 31118.3 53102.8   
23898.5 3088.5 36720.5 38279.8 12179.2 4282.5 31050.8 51610.2   
23904.4 3170.9 36733.5 38267.6 12200.8 4347.5 31070.0 50984.6   
23967.4 3295.9 36804.5 38704.5 12283.1 4198.8 31152.3 51903.2   
24006.5 3348.5 36847.2 39063.1 12324.4 3960.6 31193.4 53280.2   
23962.8 3210.0 36792.6 38799.0 12256.4 3998.4 31128.3 53135.5   
23897.4 3086.6 36723.0 38287.6 12182.4 4280.6 31056.5 51642.6   
23900.1 3167.6 36731.6 38256.6 12199.4 4355.4 31069.4 50958.7   
23960.6 3294.8 36802.1 38687.8 12273.9 4210.4 31141.8 51834.6   
24007.3 3350.4 36850.4 39059.6 12321.7 3968.2 31189.9 53238.3   
23965.5 3216.2 36795.6 38817.1 12252.1 3993.0 31125.3 53164.6   
23896.6 3087.4 36720.5 38298.7 12172.7 4275.7 31047.0 51679.1   
23896.1 3164.1 36728.4 38245.2 12189.4 4362.7 31061.3 50936.0   
23954.7 3295.1 36796.4 38670.8 12265.6 4223.3 31136.4 51767.6   
23997.3 3362.0 36843.7 39064.1 12311.2 3979.5 31183.4 53197.8   
23961.4 3231.6 36795.1 38843.6 12253.4 3989.0 31128.8 53198.6   
23895.8 3093.4 36721.1 38315.2 12176.5 4271.7 31052.2 51721.7   
23896.3 3163.1 36725.7 38236.9 12191.6 4372.4 31065.9 50921.7   
23959.3 3289.7 36792.4 38646.2 12272.0 4242.5 31144.8 51703.6   
24006.8 3357.2 36844.2 39052.5 12322.3 3996.5 31195.3 53153.3   
23968.4 3235.1 36797.8 38856.8 12258.8 3994.1 31135.3 53224.3   
23890.7 3100.1 36718.1 38328.7 12168.4 4273.8 31046.8 51755.8   
23887.2 3163.3 36723.2 38231.5 12179.2 4380.8 31055.1 50899.6   
23946.6 3289.9 36789.4 38632.4 12254.8 4253.3 31128.8 51633.4   
23998.7 3362.6 36846.4 39051.2 12311.7 4004.1 31187.4 53099.3   
23969.5 3242.2 36807.5 38877.8 12261.8 3985.7 31139.9 53247.8   
23899.9 3094.7 36730.5 38339.7 12176.5 4266.5 31055.7 51798.1   
23894.7 3152.0 36730.0 38218.2 12185.9 4387.0 31063.0 50884.7   
23954.9 3278.3 36795.1 38605.7 12263.9 4265.2 31137.8 51568.4   
24009.5 3356.4 36852.6 39036.6 12324.7 4014.1 31199.3 53050.7   
23978.2 3245.1 36812.1 38887.6 12271.2 3982.8 31150.7 53268.3   
23898.5 3097.4 36728.6 38351.9 12175.1 4263.6 31056.2 51839.5   
23883.9 3153.1 36722.4 38212.8 12174.6 4395.3 31053.0 50873.4   
23941.4 3280.8 36788.0 38588.1 12251.0 4279.2 31126.7 51501.4   
24001.9 3361.8 36850.7 39032.6 12318.2 4024.9 31194.4 52991.0   
23980.3 3255.1 36819.6 38907.8 12272.0 3974.1 31151.0 53289.1   
23905.3 3100.7 36736.5 38368.1 12179.2 4246.0 31059.7 51891.0   
23887.7 3147.4 36723.8 38205.5 12175.4 4387.5 31053.5 50876.4   
23945.8 3272.4 36789.1 38567.1 12251.5 4275.7 31127.2 51451.7   
24007.9 3353.9 36855.3 39016.9 12321.5 4023.5 31198.8 52942.7   
23986.8 3254.9 36825.0 38914.8 12279.3 3964.7 31160.4 53307.4   
23911.2 3099.9 36741.9 38378.1 12185.9 4233.9 31068.6 51942.6   
23889.3 3142.0 36724.6 38197.4 12176.7 4387.0 31056.5 50881.2   
23941.4 3270.2 36782.6 38545.7 12246.9 4286.5 31124.2 51393.7   
24005.7 3358.0 36851.8 39004.7 12319.6 4037.0 31197.4 52878.7   
23987.9 3265.6 36826.9 38929.7 12280.7 3962.0 31161.8 53314.7   
23914.7 3105.0 36744.8 38395.4 12186.5 4223.6 31068.1 51990.9   
23894.5 3135.8 36728.6 38189.9 12176.7 4389.1 31055.1 50885.3   
23949.3 3257.8 36790.5 38518.7 12250.4 4297.9 31126.4 51341.0   
24009.8 3349.4 36856.6 38983.1 12320.4 4053.5 31196.9 52816.1   
23986.5 3271.9 36827.7 38937.8 12279.1 3967.1 31157.7 53317.4   
23913.6 3109.1 36747.5 38412.1 12188.1 4221.2 31070.8 52036.3   
23889.3 3133.6 36727.3 38189.3 12175.1 4394.5 31055.9 50892.3   
23937.9 3260.2 36781.0 38506.1 12241.3 4308.9 31119.9 51288.7   
23998.7 3357.4 36848.2 38979.9 12311.7 4069.4 31189.6 52749.6   
23990.3 3281.9 36832.1 38955.3 12285.8 3969.3 31168.3 53318.2   
23916.1 3116.9 36747.0 38434.2 12190.8 4213.1 31074.8 52086.0   
23888.0 3134.7 36725.1 38192.0 12171.9 4394.5 31052.7 50905.3   
23936.3 3257.6 36780.5 38490.1 12236.1 4317.3 31114.0 51242.5   
24000.0 3355.3 36848.8 38962.4 12311.7 4081.9 31188.8 52685.6   
23993.8 3287.0 36835.0 38960.7 12289.0 3970.9 31170.4 53315.6   
23918.5 3119.9 36749.4 38451.8 12192.9 4205.5 31078.1 52134.0   
23886.9 3129.8 36724.3 38192.9 12171.3 4392.6 31054.9 50920.4   
23930.9 3254.3 36773.7 38476.1 12229.9 4322.2 31108.3 51199.6   
23995.7 3355.8 36843.7 38953.4 12304.2 4092.1 31182.6 52622.7   
23988.7 3297.8 36832.3 38977.2 12282.3 3972.0 31164.5 53312.6   
23915.8 3130.4 36747.8 38474.7 12190.0 4196.3 31075.7 52182.6   
23880.4 3133.4 36717.0 38199.6 12164.6 4391.3 31048.4 50938.7   
23925.8 3255.9 36767.8 38466.6 12226.1 4325.1 31107.2 51159.3   
23993.0 3358.5 36839.3 38943.4 12304.7 4102.1 31184.5 52561.4   
23996.0 3303.4 36835.8 38985.3 12293.6 3974.1 31177.2 53308.5   
23927.9 3132.0 36757.3 38489.6 12201.6 4188.2 31088.9 52233.4   
23890.4 3122.8 36725.1 38190.7 12172.7 4391.3 31058.4 50957.4   
23932.3 3244.1 36771.6 38438.0 12231.5 4334.6 31114.3 51119.1   
23999.8 3349.6 36844.5 38917.5 12309.6 4115.9 31189.9 52495.8   
24001.1 3303.4 36840.1 38988.0 12297.2 3974.7 31181.2 53299.6   
23932.8 3131.7 36760.8 38502.5 12207.5 4178.8 31094.8 52280.1   
23893.1 3116.6 36724.6 38186.9 12173.2 4391.3 31059.2 50975.7   
23930.4 3237.0 36769.9 38419.4 12226.1 4342.1 31109.7 51079.9   
23992.5 3348.5 36840.4 38903.2 12299.3 4127.0 31182.6 52432.1   
23992.2 3315.6 36836.6 39003.4 12285.0 3974.1 31174.5 53292.6   
23927.4 3143.3 36760.5 38529.0 12198.3 4167.2 31089.7 52331.4   
23887.7 3119.0 36720.8 38195.6 12165.9 4386.4 31053.2 51000.0   
23926.6 3238.1 36765.1 38409.7 12222.4 4345.4 31107.0 51044.0   
23996.5 3345.8 36843.1 38890.0 12307.4 4135.9 31189.6 52371.9   
24003.3 3315.6 36846.1 39005.8 12300.9 3976.8 31187.2 53280.7   
23929.3 3145.5 36765.6 38546.0 12203.5 4160.4 31092.7 52375.9   
23885.8 3114.4 36725.1 38194.7 12164.8 4385.9 31053.0 51021.6   
23923.3 3230.6 36767.2 38389.7 12219.1 4351.9 31104.5 51009.5   
23990.3 3341.2 36845.3 38871.1 12297.7 4145.9 31182.6 52307.4   
23997.1 3318.3 36852.6 39013.4 12292.6 3976.0 31180.7 53267.8   
23930.9 3148.7 36773.7 38565.7 12202.1 4148.3 31094.0 52424.3   
23885.3 3109.1 36728.4 38196.1 12160.3 4384.3 31050.5 51044.6   
23919.0 3225.1 36766.7 38373.8 12211.6 4360.0 31099.4 50971.4   
23987.9 3338.6 36842.6 38855.7 12292.6 4156.4 31179.1 52240.9   
24001.9 3323.4 36855.5 39020.1 12297.2 3975.5 31185.0 53250.2   
23938.5 3152.8 36781.0 38583.5 12208.9 4134.8 31100.5 52471.8   
23891.2 3101.5 36734.3 38196.9 12163.2 4377.5 31054.1 51072.7   
23923.6 3212.5 36773.5 38355.1 12213.7 4360.2 31102.1 50942.8   
23995.7 3326.9 36849.9 38832.8 12302.0 4162.3 31187.7 52181.3   
24015.2 3316.4 36867.1 39014.7 12310.4 3975.8 31198.8 53234.6   
23944.9 3152.2 36784.5 38595.7 12214.3 4127.2 31105.9 52514.5   
23894.5 3097.7 36734.6 38193.9 12164.8 4379.4 31056.2 51094.3   
23920.4 3210.0 36766.7 38334.3 12207.5 4371.6 31095.4 50902.8   
23990.0 3327.5 36841.8 38812.5 12292.6 4179.1 31178.5 52108.4   
24012.7 3326.9 36862.8 39020.7 12307.1 3982.0 31196.6 53212.7   
23950.6 3162.5 36789.7 38617.0 12220.7 4120.5 31113.7 52558.7   
23896.9 3097.4 36735.1 38199.6 12165.7 4377.5 31057.8 51116.9   
23920.7 3206.0 36764.8 38321.4 12207.8 4378.3 31097.8 50866.6   
23987.9 3325.3 36838.5 38795.8 12290.4 4189.9 31177.7 52040.3   
24009.2 3334.0 36858.5 39028.2 12304.2 3984.4 31193.4 53191.1   
23948.7 3169.8 36788.0 38641.1 12217.2 4111.3 31110.8 52599.5   
23900.7 3092.9 36737.3 38205.5 12167.8 4375.6 31059.2 51141.5   
23927.1 3196.3 36768.6 38303.6 12208.3 4384.5 31097.2 50834.0   
23993.0 3315.9 36842.6 38771.2 12290.1 4202.0 31178.5 51976.1   
24017.6 3331.0 36866.9 39019.6 12310.9 3989.5 31201.5 53170.6   
23956.8 3173.9 36794.5 38652.9 12226.1 4102.1 31119.9 52646.5   
23893.1 3097.4 36731.9 38213.1 12160.5 4369.7 31054.6 51172.3   
23908.5 3202.2 36755.9 38298.7 12194.3 4389.9 31087.0 50802.9   
23977.6 3322.1 36832.3 38760.4 12280.7 4213.1 31171.2 51908.6   
24007.9 3343.9 36860.4 39030.7 12305.5 3994.1 31198.8 53145.7   
23957.1 3185.5 36796.4 38678.6 12229.9 4092.9 31127.8 52689.1   
23898.8 3096.4 36732.4 38221.7 12167.5 4366.7 31063.8 51202.5   
23917.1 3194.6 36756.4 38281.7 12202.7 4398.8 31096.2 50773.5   
23979.2 3317.5 36829.1 38738.0 12281.2 4227.7 31173.1 51841.9   
24011.4 3345.0 36862.8 39024.7 12311.5 4006.5 31204.2 53111.7   
23962.2 3188.7 36804.5 38692.9 12236.9 4095.6 31134.8 52722.4   
23899.1 3091.0 36741.9 38226.6 12168.1 4372.9 31065.9 51230.1   
23908.5 3189.2 36757.5 38271.1 12192.4 4412.9 31087.0 50744.3   
23975.2 3312.9 36831.2 38721.2 12273.7 4246.3 31166.9 51773.3   
24010.8 3347.5 36868.8 39025.8 12306.3 4017.9 31201.7 53081.2   
23958.2 3200.0 36806.1 38715.3 12230.5 4089.7 31129.1 52762.6   
23897.2 3095.3 36741.3 38238.8 12163.2 4366.4 31061.1 51266.5   
23910.1 3185.7 36760.5 38261.2 12191.0 4414.8 31085.9 50723.6   
23979.5 3305.1 36835.0 38697.8 12276.1 4253.6 31168.5 51710.4   
24022.2 3342.3 36878.2 39014.7 12316.0 4021.9 31210.1 53049.3   
23970.6 3197.9 36817.7 38724.8 12238.6 4081.3 31135.9 52800.1   
23899.3 3091.2 36743.5 38242.8 12160.3 4359.1 31057.6 51305.4   
23903.9 3182.8 36755.4 38247.4 12180.8 4416.1 31076.7 50707.4   
23968.2 3307.5 36826.1 38681.3 12260.2 4261.4 31154.2 51647.5   
24013.3 3354.2 36871.2 39018.8 12307.7 4027.3 31203.1 53010.2   
23973.6 3210.3 36820.4 38747.4 12244.5 4070.2 31143.4 52836.3   
23907.7 3089.3 36751.3 38252.0 12169.2 4345.4 31067.6 51354.0   
23908.8 3171.7 36761.3 38232.8 12185.6 4413.4 31080.5 50701.7   
23971.9 3294.5 36832.3 38654.6 12265.6 4268.2 31160.2 51591.1   
24015.4 3348.3 36878.2 39008.0 12312.3 4031.9 31208.2 52969.7   
23971.1 3215.2 36824.2 38763.4 12242.1 4061.3 31141.3 52869.2   
23896.1 3097.4 36745.6 38267.4 12158.1 4338.6 31058.1 51396.4   
23900.4 3176.3 36754.8 38229.0 12179.7 4416.4 31077.8 50690.9   
23966.0 3297.2 36826.1 38639.4 12260.2 4275.5 31156.1 51528.7   
24014.9 3352.6 36877.1 39005.3 12309.3 4039.2 31206.6 52923.0   
23981.1 3220.0 36830.4 38776.3 12252.1 4058.9 31153.4 52890.3   
23912.6 3087.2 36758.9 38268.4 12171.1 4337.0 31073.2 51433.4   
23904.2 3161.7 36758.9 38210.7 12177.3 4426.4 31076.5 50674.9   
23958.7 3292.4 36820.4 38617.8 12247.5 4294.9 31144.0 51459.8   
24005.2 3358.0 36870.1 39002.6 12298.8 4056.5 31197.2 52864.6   
23973.0 3233.0 36827.5 38799.8 12243.7 4058.4 31146.1 52908.4   
23906.3 3096.1 36753.5 38287.4 12164.6 4331.3 31067.3 51477.7   
23904.2 3160.1 36758.6 38205.0 12180.0 4428.0 31079.4 50673.3   
23966.8 3282.9 36825.0 38596.2 12257.5 4300.6 31154.8 51408.3   
24014.9 3353.9 36877.9 38993.1 12309.6 4059.7 31208.5 52822.8   
23976.8 3238.1 36831.8 38814.7 12251.5 4050.8 31154.2 52934.3   
23909.3 3095.6 36757.5 38300.0 12168.9 4321.6 31073.8 51530.6   
23900.9 3156.0 36758.9 38197.4 12174.3 4428.3 31075.4 50677.6   
23960.1 3281.0 36822.6 38578.1 12251.0 4306.8 31149.9 51356.4   
24013.0 3353.7 36881.2 38985.0 12308.8 4067.0 31208.5 52775.6   
23983.6 3241.6 36842.6 38826.8 12257.5 4044.1 31160.7 52955.6   
23910.4 3095.6 36763.2 38309.5 12168.6 4314.9 31074.0 51574.1   
23901.8 3150.6 36758.3 38188.3 12172.7 4434.2 31075.4 50672.0   
23960.3 3276.4 36822.6 38556.0 12249.1 4317.8 31148.8 51295.7   
24018.4 3353.4 36883.6 38973.7 12313.1 4075.6 31213.3 52718.0   
23991.4 3246.2 36846.9 38840.0 12262.3 4037.0 31167.7 52971.3   
23915.5 3098.8 36763.2 38323.8 12170.5 4301.9 31077.3 51621.8   
23903.4 3146.9 36757.5 38180.7 12171.9 4431.0 31075.1 50673.9   
23959.8 3270.5 36821.5 38537.4 12245.3 4322.7 31145.6 51243.3   
24012.4 3354.8 36879.8 38968.8 12305.0 4084.8 31207.4 52663.5   
23984.1 3258.9 36845.0 38861.4 12254.8 4035.4 31161.0 52982.1   
23913.4 3104.7 36767.0 38341.4 12168.4 4296.5 31076.5 51663.7   
23898.0 3144.7 36756.7 38176.6 12165.9 4436.4 31071.9 50670.6   
23955.5 3268.6 36818.6 38518.2 12240.7 4334.6 31144.2 51183.9   
24016.0 3353.9 36881.5 38956.1 12308.5 4095.4 31211.7 52603.8   
23991.7 3264.3 36850.7 38871.9 12263.7 4030.6 31169.9 52990.7   
23917.7 3107.4 36770.8 38353.2 12171.9 4287.3 31080.0 51707.2   
23898.5 3141.4 36758.1 38167.2 12163.2 4440.4 31070.0 50666.9   
23952.0 3264.3 36818.0 38497.9 12233.7 4347.3 31139.1 51125.3   
24009.2 3355.3 36882.3 38949.4 12300.9 4108.9 31205.0 52541.5   
23994.6 3268.1 36860.4 38887.3 12269.3 4030.6 31177.2 52997.2   
23914.2 3109.1 36772.9 38372.9 12171.3 4283.3 31081.9 51746.9   
23889.9 3139.6 36754.8 38169.1 12160.5 4449.3 31068.9 50659.3   
23941.2 3265.9 36810.7 38488.5 12228.6 4361.0 31134.5 51062.9   
24001.4 3360.7 36875.0 38946.4 12296.9 4123.2 31203.4 52476.1   
23987.9 3284.6 36853.1 38911.3 12264.8 4031.6 31173.9 52998.3   
23920.7 3117.1 36775.9 38392.6 12176.7 4278.4 31088.6 51784.6   
23898.2 3133.6 36759.7 38160.4 12163.5 4453.9 31074.3 50654.2   
23945.2 3256.2 36812.6 38461.8 12225.9 4371.6 31134.0 51004.4   
24001.9 3359.3 36875.0 38932.4 12289.9 4134.5 31197.2 52416.2   
23986.3 3295.4 36854.5 38925.9 12255.6 4026.5 31167.4 53008.6   
23916.1 3127.7 36775.1 38417.2 12169.7 4262.8 31082.1 51834.3   
23887.2 3136.9 36752.7 38166.7 12153.8 4446.9 31062.7 50657.1   
23931.7 3261.1 36804.0 38453.1 12216.2 4371.6 31123.2 50951.4   
23992.5 3363.7 36870.9 38925.6 12288.8 4138.0 31195.0 52357.1   
23987.6 3299.9 36859.9 38939.7 12265.0 4020.8 31174.7 53015.6   
23917.4 3127.9 36779.1 38434.2 12172.7 4250.6 31083.8 51879.4   
23887.2 3130.1 36754.0 38161.5 12150.5 4447.7 31061.1 50654.4   
